,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,Amount_<500k,Amount_500k-1500k,Amount_1500k-3000k,Amount_3000k-10000k,Amount_>10000k
1327,56155,1516,35,174,711,170,0,430892,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1328,56155,1516,35,174,711,170,0,430892,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0
1329,56155,1516,35,174,711,170,0,430892,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1330,56156,1213,34,268,1133,248,62,430948,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1331,56156,1213,34,268,1133,248,62,430948,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1332,56156,1213,34,268,1133,248,62,430948,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0
1333,56156,1213,34,268,1133,248,62,430948,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1334,56156,1314,34,261,1101,251,79,430948,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1335,56156,1314,34,261,1101,251,79,430948,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1336,56156,1314,34,261,1101,251,79,430948,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0
1337,56156,1415,37,271,1074,279,55,492512,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1338,56156,1415,37,271,1074,279,55,492512,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1339,56156,1415,37,271,1074,279,55,492512,40800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0
1340,56156,1415,37,271,1074,279,55,492512,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1341,56156,1516,34,258,1020,259,74,430948,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1342,56156,1516,34,258,1020,259,74,430948,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1343,56156,1516,34,258,1020,259,74,430948,35700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0
1344,56156,1516,34,258,1020,259,74,430948,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1345,56724,1213,22,36,1290,36,0,289880,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1346,56724,1213,22,36,1290,36,0,289880,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1347,56724,1314,22,17,1315,20,0,362350,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1348,56724,1314,22,17,1315,20,0,362350,10500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1349,56724,1415,21,22,1319,23,0,362350,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1350,56724,1415,21,22,1319,23,0,362350,10500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1351,56724,1516,27,21,1234,25,0,289880,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1352,56724,1516,27,21,1234,25,0,289880,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1353,56725,1213,34,242,2872,210,67,507640,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1354,56725,1213,34,242,2872,210,67,507640,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1355,56725,1213,34,242,2872,210,67,507640,41300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1356,56725,1314,37,246,2751,216,77,580160,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1357,56725,1314,37,246,2751,216,77,580160,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1358,56725,1314,37,246,2751,216,77,580160,47200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1359,56725,1415,23,203,2615,66,0,290080,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1360,56725,1415,23,203,2615,66,0,290080,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1361,56725,1516,33,234,2616,203,0,435120,55200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1362,56725,1516,33,234,2616,203,0,435120,12600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1363,56739,1213,34,668,6966,574,278,517580,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1364,56739,1213,34,668,6966,574,278,517580,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1365,56739,1213,34,668,6966,574,278,517580,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1366,56739,1213,34,668,6966,574,278,517580,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1367,56739,1314,37,668,6812,585,301,591520,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1368,56739,1314,37,668,6812,585,301,591520,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1369,56739,1314,37,668,6812,585,301,591520,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1370,56739,1314,37,668,6812,585,301,591520,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1371,56739,1314,37,668,6812,585,301,591520,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1372,56739,1415,37,599,6703,569,248,591520,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1373,56739,1415,37,599,6703,569,248,591520,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1374,56739,1415,37,599,6703,569,248,591520,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1375,56739,1415,37,599,6703,569,248,591520,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1376,56739,1415,37,599,6703,569,248,591520,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1377,56739,1516,34,627,6592,562,312,517580,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1378,56739,1516,34,627,6592,562,312,517580,28700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1379,56739,1516,34,627,6592,562,312,517580,29400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1380,56739,1516,34,627,6592,562,312,517580,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1381,56739,1516,34,627,6592,562,312,517580,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1382,57727,1213,37,779,10126,661,275,654390,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1383,57727,1213,37,779,10126,661,275,654390,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1384,57727,1213,37,779,10126,661,275,654390,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1385,57727,1213,37,779,10126,661,275,654390,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0
1386,57727,1314,37,774,9961,676,297,581680,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1387,57727,1314,37,774,9961,676,297,581680,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1388,57727,1314,37,774,9961,676,297,581680,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1389,57727,1314,37,774,9961,676,297,581680,16800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1390,57727,1314,37,774,9961,676,297,581680,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0
1391,57727,1415,36,701,10006,617,268,581680,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1392,57727,1415,36,701,10006,617,268,581680,32800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1393,57727,1415,36,701,10006,617,268,581680,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1394,57727,1415,36,701,10006,617,268,581680,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0
1395,57727,1516,34,704,10101,638,245,581680,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1396,57727,1516,34,704,10101,638,245,581680,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1397,57727,1516,34,704,10101,638,245,581680,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0
1398,61006,1213,12,1,27,2,0,20132,18400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1399,61006,1213,12,1,27,2,0,20132,4200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1400,61006,1213,12,1,27,2,0,20132,14220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1401,61006,1516,5,2,7,2,0,10066,9200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1402,61006,1516,5,2,7,2,0,10066,2100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1403,61006,1516,5,2,7,2,0,10066,7110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1404,66159,1213,22,113,449,84,24,307990,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1405,66159,1213,22,113,449,84,24,307990,10500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1406,66159,1314,19,105,440,80,6,246392,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1407,66159,1314,19,105,440,80,6,246392,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1408,66159,1415,15,107,460,90,31,246392,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1409,66159,1415,15,107,460,90,31,246392,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1410,66159,1516,18,110,445,98,25,307990,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1411,66159,1516,18,110,445,98,25,307990,10500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1412,66160,1213,13,30,112,27,4,184818,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1413,66160,1213,13,30,112,27,4,184818,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1414,66160,1314,13,26,106,27,5,184818,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1415,66160,1314,13,26,106,27,5,184818,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1416,66160,1415,21,24,100,23,5,184818,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1417,66160,1415,21,24,100,23,5,184818,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1418,66160,1516,13,30,172,28,5,184818,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1419,66160,1516,13,30,172,28,5,184818,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1420,66161,1213,21,91,384,91,24,308070,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1421,66161,1213,21,91,384,91,24,308070,20500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1422,66161,1213,21,91,384,91,24,308070,21000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1423,66161,1314,15,87,398,80,23,184842,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1424,66161,1314,15,87,398,80,23,184842,12300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1425,66161,1314,15,87,398,80,23,184842,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1426,66161,1415,19,87,428,83,21,246456,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1427,66161,1415,19,87,428,83,21,246456,16400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1428,66161,1415,19,87,428,83,21,246456,16800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1429,66161,1516,22,122,452,116,33,308070,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1430,66161,1516,22,122,452,116,33,308070,20500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1431,66161,1516,22,122,452,116,33,308070,21000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1432,66162,1213,15,99,845,78,24,246488,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1433,66162,1213,15,99,845,78,24,246488,16800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1434,66162,1213,15,99,845,78,24,246488,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1435,66162,1314,19,85,852,68,9,246488,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1436,66162,1314,19,85,852,68,9,246488,16400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1437,66162,1314,19,85,852,68,9,246488,16800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1438,66162,1314,19,85,852,68,9,246488,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1439,66162,1415,14,101,884,97,25,184866,27600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1440,66162,1415,14,101,884,97,25,184866,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1441,66162,1415,14,101,884,97,25,184866,6300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1442,66162,1516,17,92,874,87,31,246488,36800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1443,66162,1516,17,92,874,87,31,246488,16400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1444,66162,1516,17,92,874,87,31,246488,16800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1445,66162,1516,17,92,874,87,31,246488,8400,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1446,71007,1213,36,488,3098,416,374,70518,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1447,71007,1213,36,488,3098,416,374,70518,14700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1448,71007,1213,36,488,3098,416,374,70518,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1449,71007,1213,36,488,3098,416,374,70518,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0
1450,71007,1314,37,568,3379,474,441,90666,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1451,71007,1314,37,568,3379,474,441,90666,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1452,71007,1314,37,568,3379,474,441,90666,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1453,71007,1314,37,568,3379,474,441,90666,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0
1454,71007,1415,37,619,3696,531,284,90666,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1455,71007,1415,37,619,3696,531,284,90666,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1456,71007,1415,37,619,3696,531,284,90666,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1457,71007,1415,37,619,3696,531,284,90666,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0
1458,71007,1516,37,618,4085,570,346,90666,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1459,71007,1516,37,618,4085,570,346,90666,18900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1460,71007,1516,37,618,4085,570,346,90666,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1461,71007,1516,37,618,4085,570,346,90666,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0
1462,76163,1213,37,1392,5349,1373,1009,554670,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1463,76163,1213,37,1392,5349,1373,1009,554670,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1464,76163,1213,37,1392,5349,1373,1009,554670,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1465,76163,1213,37,1392,5349,1373,1009,554670,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1466,76163,1213,37,1392,5349,1373,1009,554670,45900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0
1467,76163,1213,37,1392,5349,1373,1009,554670,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1468,76163,1314,37,1340,5344,1318,963,554670,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1469,76163,1314,37,1340,5344,1318,963,554670,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1470,76163,1314,37,1340,5344,1318,963,554670,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1471,76163,1314,37,1340,5344,1318,963,554670,45900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0
1472,76163,1314,37,1340,5344,1318,963,554670,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1473,76163,1415,37,1251,5402,1214,909,554670,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1474,76163,1415,37,1251,5402,1214,909,554670,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1475,76163,1415,37,1251,5402,1214,909,554670,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1476,76163,1415,37,1251,5402,1214,909,554670,45900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0
1477,76163,1415,37,1251,5402,1214,909,554670,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0
1478,76163,1516,37,1319,5546,1293,987,554670,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1479,76163,1516,37,1319,5546,1293,987,554670,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1480,76163,1516,37,1319,5546,1293,987,554670,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
1481,76163,1516,37,1319,5546,1293,987,554670,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1
1482,76163,1516,37,1319,5546,1293,987,554670,45900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0
1483,76163,1516,37,1319,5546,1293,987,554670,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0
1484,76164,1213,37,1670,9901,1235,390,554832,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
1485,76164,1213,37,1670,9901,1235,390,554832,36900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
1486,76164,1213,37,1670,9901,1235,390,554832,37800,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0
