CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
51105100000000,Sutter County Office of Education,2,12,25,2,0
51105100000000,Sutter County Office of Education,5,41,168,24,0
51105100000000,Sutter County Office of Education,7,56,189,52,0
51713700000000,Browns Elementary,2,0,2,1,0
51713700000000,Browns Elementary,3,0,1,1,0
51713700000000,Browns Elementary,5,0,60,42,8
51713700000000,Browns Elementary,6,0,4,2,0
51713700000000,Browns Elementary,7,0,82,94,44
51713700000000,Browns Elementary,9,0,11,2,2
51713700000000,East Nicolaus Joint Union High,1,3,12,4,2
51713700000000,East Nicolaus Joint Union High,2,1,7,2,0
51713700000000,East Nicolaus Joint Union High,3,1,1,1,0
51713700000000,East Nicolaus Joint Union High,5,25,88,42,8
51713700000000,East Nicolaus Joint Union High,6,1,1,1,0
51713700000000,East Nicolaus Joint Union High,7,50,196,94,44
51713700000000,East Nicolaus Joint Union High,9,1,14,2,2
51714000000000,Live Oak Unified,1,2,18,4,2
51714000000000,Live Oak Unified,2,20,202,40,22
51714000000000,Live Oak Unified,4,2,4,4,4
51714000000000,Live Oak Unified,5,89,1065,160,52
51714000000000,Live Oak Unified,7,30,439,62,6
51714100000000,Marcum-Illinois Union Elementary,0,3,61,8,0
51714100000000,Marcum-Illinois Union Elementary,1,1,29,2,0
51714100000000,Marcum-Illinois Union Elementary,2,0,45,2,0
51714100000000,Marcum-Illinois Union Elementary,4,1,14,2,0
51714100000000,Marcum-Illinois Union Elementary,5,39,311,38,0
51714100000000,Marcum-Illinois Union Elementary,6,12,75,14,2
51714100000000,Marcum-Illinois Union Elementary,7,94,1602,208,12
51714100000000,Marcum-Illinois Union Elementary,9,12,133,22,2
51714200000000,Meridian Elementary,2,1,26,2,0
51714200000000,Meridian Elementary,3,1,9,4,0
51714200000000,Meridian Elementary,4,2,15,2,0
51714200000000,Meridian Elementary,5,5,171,6,0
51714200000000,Meridian Elementary,6,9,131,8,0
51714200000000,Meridian Elementary,7,36,510,42,0
51714200000000,Nuestro Elementary,2,0,20,2,0
51714200000000,Nuestro Elementary,5,0,20,6,0
51714200000000,Nuestro Elementary,7,0,101,42,0
51714500000000,Sutter Union High,1,3,14,6,4
51714500000000,Sutter Union High,2,4,16,8,2
51714500000000,Sutter Union High,5,32,134,62,6
51714500000000,Sutter Union High,7,133,515,266,98
51714600000000,Winship-Robbins,2,0,7,326,180
51714600000000,Winship-Robbins,5,0,153,530,126
51714600000000,Winship-Robbins,7,0,33,576,212
51714600000000,Winship-Robbins,9,0,2,47,13
51714600000000,Yuba City Unified,0,8,215,12,4
51714600000000,Yuba City Unified,1,3,86,6,0
51714600000000,Yuba City Unified,2,170,2281,326,180
51714600000000,Yuba City Unified,3,8,48,12,2
51714600000000,Yuba City Unified,4,10,66,20,10
51714600000000,Yuba City Unified,5,328,5540,530,126
51714600000000,Yuba City Unified,6,12,243,16,4
51714600000000,Yuba City Unified,7,346,4199,576,212
51714600000000,Yuba City Unified,9,51,723,94,26
52105200000000,Tehama County Office of Education,1,1,7,2,0
52105200000000,Tehama County Office of Education,5,10,63,8,0
52105200000000,Tehama County Office of Education,6,0,1,1,0
52105200000000,Tehama County Office of Education,7,30,230,74,0
52105200000000,Tehama County Office of Education,9,2,13,6,0
52715100000000,Corning Union High,0,3,28,2,0
52715100000000,Corning Union High,1,3,10,6,2
52715100000000,Corning Union High,2,1,5,2,0
52715100000000,Corning Union High,5,121,470,202,44
52715100000000,Corning Union High,7,113,433,204,64
52715100000000,Corning Union High,9,2,4,4,2
52715100000000,Elkins Elementary,1,0,1,3,1
52715100000000,Elkins Elementary,5,0,4,202,44
52715100000000,Elkins Elementary,7,0,11,204,64
52715700000000,Los Molinos Unified,5,21,254,42,22
52715700000000,Los Molinos Unified,7,24,301,36,10
52715700000000,Los Molinos Unified,9,2,19,4,0
52716400000000,Red Bluff Joint Union High,1,16,50,30,8
52716400000000,Red Bluff Joint Union High,2,2,7,4,0
52716400000000,Red Bluff Joint Union High,4,1,3,4,0
52716400000000,Red Bluff Joint Union High,5,104,394,184,50
52716400000000,Red Bluff Joint Union High,6,6,17,12,6
52716400000000,Red Bluff Joint Union High,7,294,1075,550,128
52716400000000,Red Bluff Joint Union High,9,12,60,24,6
53738300000000,Southern Trinity Joint Unified,5,1,3,1,1
53738300000000,Southern Trinity Joint Unified,7,1,74,2,2
53750300000000,Mountain Valley Unified,1,5,38,4,0
53750300000000,Mountain Valley Unified,2,0,13,2,0
53750300000000,Mountain Valley Unified,5,3,33,4,2
53750300000000,Mountain Valley Unified,7,23,219,40,4
53750300000000,Mountain Valley Unified,9,1,22,2,0
53765100000000,Trinity Alps Unified,1,7,45,10,4
53765100000000,Trinity Alps Unified,2,1,3,2,2
53765100000000,Trinity Alps Unified,5,19,65,34,22
53765100000000,Trinity Alps Unified,7,86,528,160,62
53765100000000,Trinity Alps Unified,9,10,56,22,4
54105500000000,Tulare County Office of Education,1,1,29,2,0
54105500000000,Tulare County Office of Education,2,6,43,6,2
54105500000000,Tulare County Office of Education,3,2,15,4,2
54105500000000,Tulare County Office of Education,5,185,1387,98,30
54105500000000,Tulare County Office of Education,7,64,867,50,16
54718000000000,Allensworth Elementary,5,0,79,36,14
54718000000000,Alpaugh Unified,5,17,390,36,14
54718000000000,Alpaugh Unified,6,0,12,2,0
54718000000000,Alpaugh Unified,7,13,160,22,0
54718400000000,Burton Elementary,2,2,107,2,0
54718400000000,Burton Elementary,4,1,137,2,0
54718400000000,Burton Elementary,5,34,2740,64,6
54718400000000,Burton Elementary,7,30,1187,48,6
54718600000000,Cutler-Orosi Joint Unified,4,13,131,24,22
54718600000000,Cutler-Orosi Joint Unified,5,263,3892,404,126
54718600000000,Cutler-Orosi Joint Unified,7,4,63,6,0
54719900000000,Liberty Elementary,1,0,1,2,0
54719900000000,Liberty Elementary,2,0,2,12,4
54719900000000,Liberty Elementary,5,0,193,464,184
54719900000000,Liberty Elementary,7,0,144,44,8
54719900000000,Lindsay Unified,0,4,12,8,4
54719900000000,Lindsay Unified,1,2,7,4,0
54719900000000,Lindsay Unified,2,9,86,12,4
54719900000000,Lindsay Unified,3,1,7,2,2
54719900000000,Lindsay Unified,5,270,3832,464,184
54719900000000,Lindsay Unified,7,23,229,44,8
54721400000000,Stone Corral Elementary,0,1,5,2,0
54721400000000,Stone Corral Elementary,1,2,4,2,0
54721400000000,Stone Corral Elementary,5,135,374,76,0
54721400000000,Stone Corral Elementary,6,7,8,6,0
54721400000000,Stone Corral Elementary,7,57,98,32,0
54722500000000,Tulare Joint Union High,1,12,54,16,6
54722500000000,Tulare Joint Union High,2,23,80,44,24
54722500000000,Tulare Joint Union High,3,6,13,12,2
54722500000000,Tulare Joint Union High,4,6,18,10,6
54722500000000,Tulare Joint Union High,5,888,3791,1566,454
54722500000000,Tulare Joint Union High,6,43,188,76,18
54722500000000,Tulare Joint Union High,7,277,1168,514,186
54722600000000,Visalia Unified,0,11,196,14,2
54722600000000,Visalia Unified,1,38,336,76,34
54722600000000,Visalia Unified,2,111,1291,222,128
54722600000000,Visalia Unified,3,6,45,12,6
54722600000000,Visalia Unified,4,4,128,10,6
54722600000000,Visalia Unified,5,1163,18020,2088,604
54722600000000,Visalia Unified,6,62,554,112,32
54722600000000,Visalia Unified,7,611,6744,1142,518
54722600000000,Visalia Unified,9,23,521,34,14
54722600000000,Waukena Joint Union Elementary,4,0,1,5,3
54722600000000,Waukena Joint Union Elementary,5,0,217,2088,604
54722600000000,Waukena Joint Union Elementary,6,0,1,56,16
54722600000000,Waukena Joint Union Elementary,7,0,39,1142,518
54753300000000,Farmersville Unified,1,1,7,2,0
54753300000000,Farmersville Unified,5,167,2431,306,116
54753300000000,Farmersville Unified,7,12,145,20,2
54755200000000,Porterville Unified,0,12,77,26,16
54755200000000,Porterville Unified,1,29,296,42,4
54755200000000,Porterville Unified,2,40,256,76,38
54755200000000,Porterville Unified,3,5,46,6,4
54755200000000,Porterville Unified,4,21,141,40,16
54755200000000,Porterville Unified,5,1063,11086,1844,534
54755200000000,Porterville Unified,6,5,59,4,0
54755200000000,Porterville Unified,7,298,1952,550,212
54755200000000,Porterville Unified,9,14,107,26,14
54755300000000,Dinuba Unified,1,1,25,2,0
54755300000000,Dinuba Unified,2,3,87,6,4
54755300000000,Dinuba Unified,4,6,46,10,8
54755300000000,Dinuba Unified,5,455,5910,848,378
54755300000000,Dinuba Unified,6,4,35,8,6
54755300000000,Dinuba Unified,7,31,339,60,26
54767900000000,Woodlake Unified,0,1,1,1,0
54767900000000,Woodlake Unified,2,2,9,4,4
54767900000000,Woodlake Unified,4,1,2,2,2
54767900000000,Woodlake Unified,5,170,2067,292,76
54767900000000,Woodlake Unified,6,1,7,2,2
54767900000000,Woodlake Unified,7,42,249,82,36
54767900000000,Woodlake Unified,9,2,13,4,2
54768400000000,Exeter Unified,1,3,22,6,0
54768400000000,Exeter Unified,2,5,20,8,6
54768400000000,Exeter Unified,3,1,2,1,0
54768400000000,Exeter Unified,4,1,13,2,0
54768400000000,Exeter Unified,5,142,1677,210,56
54768400000000,Exeter Unified,6,3,25,6,2
54768400000000,Exeter Unified,7,111,1205,188,76
54768400000000,Exeter Unified,9,1,19,2,2
55105500000000,Tuolumne County Superintendent of Schools,5,5,14,2,0
55105500000000,Tuolumne County Superintendent of Schools,7,10,56,10,0
55105500000000,Tuolumne County Superintendent of Schools,9,1,7,2,0
55723600000000,Curtis Creek Elementary,5,0,97,14,0
55723600000000,Curtis Creek Elementary,6,0,2,2,0
55723600000000,Curtis Creek Elementary,7,0,327,14,0
55723600000000,Jamestown Elementary,5,8,140,14,0
55723600000000,Jamestown Elementary,6,2,11,2,0
55723600000000,Jamestown Elementary,7,8,292,14,0
55723900000000,Sonora Union High,0,0,5,4,0
55723900000000,Sonora Union High,1,7,35,10,0
55723900000000,Sonora Union High,2,1,10,2,2
55723900000000,Sonora Union High,3,1,5,1,0
55723900000000,Sonora Union High,5,43,173,78,20
55723900000000,Sonora Union High,6,3,12,4,2
55723900000000,Sonora Union High,7,215,865,386,104
55723900000000,Sonora Union High,9,6,15,16,4
55724100000000,Summerville Elementary,0,0,5,4,0
55724100000000,Summerville Elementary,1,0,35,8,0
55724100000000,Summerville Elementary,2,0,1,1,0
55724100000000,Summerville Elementary,3,0,1,1,0
55724100000000,Summerville Elementary,5,0,62,30,2
55724100000000,Summerville Elementary,7,0,250,352,16
55724100000000,Summerville Elementary,9,0,27,4,0
55724100000000,Summerville Union High,0,2,5,4,0
55724100000000,Summerville Union High,1,5,39,8,0
55724100000000,Summerville Union High,2,1,7,2,0
55724100000000,Summerville Union High,3,2,3,1,0
55724100000000,Summerville Union High,5,14,133,30,2
55724100000000,Summerville Union High,6,2,13,6,0
55724100000000,Summerville Union High,7,180,869,352,16
55724100000000,Summerville Union High,9,1,20,4,0
55751800000000,Big Oak Flat-Groveland Unified,0,1,12,2,2
55751800000000,Big Oak Flat-Groveland Unified,1,1,5,2,2
55751800000000,Big Oak Flat-Groveland Unified,4,1,5,2,2
55751800000000,Big Oak Flat-Groveland Unified,5,6,56,6,6
55751800000000,Big Oak Flat-Groveland Unified,7,18,265,24,24
56105600000000,Ventura County Office of Education,1,8,23,8,0
56105600000000,Ventura County Office of Education,4,0,25,2,2
56105600000000,Ventura County Office of Education,5,413,1324,192,0
56105600000000,Ventura County Office of Education,6,14,58,2,0
56105600000000,Ventura County Office of Education,7,139,1346,100,0
56724500000000,Briggs Elementary,5,0,525,380,56
56724500000000,Briggs Elementary,7,0,48,46,12
56724500000000,Briggs Elementary,9,0,1,1,0
56724500000000,Fillmore Unified,4,1,1,1,0
56724500000000,Fillmore Unified,5,240,3449,380,56
56724500000000,Fillmore Unified,6,2,9,4,0
56724500000000,Fillmore Unified,7,29,319,46,12
56724500000000,Fillmore Unified,9,2,19,2,0
56724700000000,Mesa Union Elementary,0,1,3,2,0
56724700000000,Mesa Union Elementary,4,1,24,4,0
56724700000000,Mesa Union Elementary,5,3,552,10,0
56724700000000,Mesa Union Elementary,6,2,42,4,0
56724700000000,Mesa Union Elementary,7,10,694,20,0
56725000000000,Mupu Elementary,0,2,46,2,0
56725000000000,Mupu Elementary,5,0,126,2,0
56725000000000,Mupu Elementary,7,11,168,10,0
56725200000000,Ojai Unified,1,2,19,2,0
56725200000000,Ojai Unified,2,9,56,18,8
56725200000000,Ojai Unified,3,1,6,4,2
56725200000000,Ojai Unified,4,3,12,6,4
56725200000000,Ojai Unified,5,100,967,168,38
56725200000000,Ojai Unified,6,4,28,6,0
56725200000000,Ojai Unified,7,126,1614,224,100
56725200000000,Ojai Unified,9,1,49,4,2
56725500000000,Oxnard Union High,1,11,42,12,4
56725500000000,Oxnard Union High,2,96,388,174,122
56725500000000,Oxnard Union High,3,12,61,20,10
56725500000000,Oxnard Union High,4,187,667,350,202
56725500000000,Oxnard Union High,5,3133,12503,4748,1082
56725500000000,Oxnard Union High,6,83,332,126,26
56725500000000,Oxnard Union High,7,595,2628,1010,426
56725500000000,Oxnard Union High,9,41,254,72,22
56725500000000,Pleasant Valley,1,0,37,12,4
56725500000000,Pleasant Valley,2,0,455,174,122
56725500000000,Pleasant Valley,3,0,17,20,10
56725500000000,Pleasant Valley,4,0,332,350,202
56725500000000,Pleasant Valley,5,0,2649,4748,1082
56725500000000,Pleasant Valley,6,0,202,126,26
56725500000000,Pleasant Valley,7,0,3253,1010,426
56725500000000,Pleasant Valley,9,0,354,72,22
56726000000000,Simi Valley Unified,1,10,70,14,0
56726000000000,Simi Valley Unified,2,96,1388,184,118
56726000000000,Simi Valley Unified,3,2,25,4,2
56726000000000,Simi Valley Unified,4,29,300,58,34
56726000000000,Simi Valley Unified,5,443,5901,622,116
56726000000000,Simi Valley Unified,6,14,195,20,2
56726000000000,Simi Valley Unified,7,945,9915,1652,580
56726000000000,Simi Valley Unified,9,22,559,30,12
56726500000000,Ventura Unified,1,12,87,22,10
56726500000000,Ventura Unified,2,37,461,70,54
56726500000000,Ventura Unified,3,2,33,2,0
56726500000000,Ventura Unified,4,10,100,20,6
56726500000000,Ventura Unified,5,616,8560,1044,248
56726500000000,Ventura Unified,6,33,244,56,16
56726500000000,Ventura Unified,7,691,7309,1292,610
56726500000000,Ventura Unified,9,34,636,62,26
56737600000000,Conejo Valley Unified,1,7,81,16,8
56737600000000,Conejo Valley Unified,2,141,1875,282,234
56737600000000,Conejo Valley Unified,3,7,53,12,10
56737600000000,Conejo Valley Unified,4,20,240,38,30
56737600000000,Conejo Valley Unified,5,398,4803,726,234
56737600000000,Conejo Valley Unified,6,40,307,80,24
56737600000000,Conejo Valley Unified,7,1226,12098,2406,1324
56737600000000,Conejo Valley Unified,9,41,685,84,46
56738700000000,Oak Park Unified,1,2,25,4,0
56738700000000,Oak Park Unified,2,32,769,64,42
56738700000000,Oak Park Unified,4,5,41,10,6
56738700000000,Oak Park Unified,5,26,333,52,14
56738700000000,Oak Park Unified,6,6,80,12,0
56738700000000,Oak Park Unified,7,329,3319,628,322
56738700000000,Oak Park Unified,9,2,98,2,2
56739400000000,Moorpark Unified,1,3,15,6,4
56739400000000,Moorpark Unified,2,23,375,44,34
56739400000000,Moorpark Unified,3,2,15,4,2
56739400000000,Moorpark Unified,4,14,93,28,24
56739400000000,Moorpark Unified,5,249,2917,394,124
56739400000000,Moorpark Unified,6,10,87,16,6
56739400000000,Moorpark Unified,7,362,3094,668,398
56739400000000,Moorpark Unified,9,5,216,10,10
56768300000000,Santa Paula Unified,2,1,9,2,0
56768300000000,Santa Paula Unified,3,2,6,4,2
56768300000000,Santa Paula Unified,5,392,5227,660,220
56768300000000,Santa Paula Unified,6,3,14,4,0
56768300000000,Santa Paula Unified,7,22,234,44,6
57105800000000,Yolo County Office of Education,5,49,159,32,0
57105800000000,Yolo County Office of Education,6,5,14,2,0
57105800000000,Yolo County Office of Education,7,29,110,14,0
57726800000000,Davis Joint Unified,1,1,42,2,0
57726800000000,Davis Joint Unified,2,100,1327,190,178
57726800000000,Davis Joint Unified,3,1,23,4,2
57726800000000,Davis Joint Unified,4,3,99,8,8
57726800000000,Davis Joint Unified,5,109,1576,210,90
57726800000000,Davis Joint Unified,6,21,239,32,16
57726800000000,Davis Joint Unified,7,409,4783,804,654
57726800000000,Davis Joint Unified,9,27,440,56,40
57726900000000,Esparto Unified,1,0,8,22,6
57726900000000,Esparto Unified,2,0,6,104,70
57726900000000,Esparto Unified,3,0,1,6,2
57726900000000,Esparto Unified,4,0,4,40,22
57726900000000,Esparto Unified,5,45,698,482,144
57726900000000,Esparto Unified,6,1,6,68,18
57726900000000,Esparto Unified,7,26,239,404,158
57726900000000,Esparto Unified,9,4,14,18,8
57726900000000,Washington Unified,1,10,101,22,6
57726900000000,Washington Unified,2,54,952,104,70
57726900000000,Washington Unified,3,5,105,12,4
57726900000000,Washington Unified,4,20,198,40,22
57726900000000,Washington Unified,5,223,3406,482,144
57726900000000,Washington Unified,6,34,438,68,18
57726900000000,Washington Unified,7,181,2469,404,158
57726900000000,Washington Unified,9,7,178,18,8
57727000000000,Winters Joint Unified,5,77,986,142,48
57727000000000,Winters Joint Unified,6,1,18,2,0
57727000000000,Winters Joint Unified,7,46,496,88,46
57727000000000,Winters Joint Unified,9,0,10,2,0
57727100000000,Woodland Joint Unified,1,12,63,18,2
57727100000000,Woodland Joint Unified,2,54,450,98,54
57727100000000,Woodland Joint Unified,3,1,33,2,2
57727100000000,Woodland Joint Unified,4,1,51,2,0
57727100000000,Woodland Joint Unified,5,464,6643,792,318
57727100000000,Woodland Joint Unified,6,11,121,16,8
57727100000000,Woodland Joint Unified,7,224,2462,412,204
57727100000000,Woodland Joint Unified,9,7,138,12,6
58105900000000,Yuba County Office of Education,1,6,27,4,0
58105900000000,Yuba County Office of Education,2,6,18,4,0
58105900000000,Yuba County Office of Education,5,48,172,26,0
58105900000000,Yuba County Office of Education,7,95,341,46,0
58727300000000,Camptonville Elementary,5,9,83,18,2
58727300000000,Camptonville Elementary,7,25,385,60,6
58727400000000,Marysville Joint Unified,0,4,69,6,2
58727400000000,Marysville Joint Unified,1,28,310,58,8
58727400000000,Marysville Joint Unified,2,55,847,118,54
58727400000000,Marysville Joint Unified,3,3,39,8,0
58727400000000,Marysville Joint Unified,4,0,38,6,0
58727400000000,Marysville Joint Unified,5,242,3857,424,102
58727400000000,Marysville Joint Unified,6,21,341,32,4
58727400000000,Marysville Joint Unified,7,242,3807,452,96
58727400000000,Marysville Joint Unified,9,12,323,20,10
58727400000000,Plumas Lake Elementary,1,0,8,58,8
58727400000000,Plumas Lake Elementary,2,0,51,118,54
58727400000000,Plumas Lake Elementary,3,0,8,8,0
58727400000000,Plumas Lake Elementary,4,0,14,6,0
58727400000000,Plumas Lake Elementary,5,0,273,424,102
58727400000000,Plumas Lake Elementary,6,0,39,32,4
58727400000000,Plumas Lake Elementary,7,0,645,452,96
58727400000000,Plumas Lake Elementary,9,0,105,20,10
58727700000000,Wheatland Union High,1,3,13,4,0
58727700000000,Wheatland Union High,2,6,18,10,4
58727700000000,Wheatland Union High,3,1,4,2,2
