CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
12101200000000,Humboldt County Office of Education,1,0,12,6,0
12101200000000,Humboldt County Office of Education,2,3,15,6,6
12101200000000,Humboldt County Office of Education,5,5,56,16,6
12101200000000,Humboldt County Office of Education,6,1,3,2,2
12101200000000,Humboldt County Office of Education,7,39,309,88,38
12101200000000,Humboldt County Office of Education,9,3,43,12,0
12626900000000,Northern Humboldt Union High,1,18,90,40,14
12626900000000,Northern Humboldt Union High,2,2,23,4,2
12626900000000,Northern Humboldt Union High,3,1,3,2,2
12626900000000,Northern Humboldt Union High,5,35,176,62,18
12626900000000,Northern Humboldt Union High,6,5,18,12,0
12626900000000,Northern Humboldt Union High,7,329,1273,618,308
12626900000000,Northern Humboldt Union High,9,51,190,90,36
12628100000000,Fortuna Union High,1,12,54,20,4
12628100000000,Fortuna Union High,2,7,17,12,8
12628100000000,Fortuna Union High,4,1,4,2,2
12628100000000,Fortuna Union High,5,60,268,110,24
12628100000000,Fortuna Union High,7,167,697,318,116
12628100000000,Fortuna Union High,9,12,86,18,2
12629000000000,Klamath-Trinity Joint Unified,1,62,866,128,38
12629000000000,Klamath-Trinity Joint Unified,2,1,1,1,0
12629000000000,Klamath-Trinity Joint Unified,4,1,1,1,0
12629000000000,Klamath-Trinity Joint Unified,5,5,59,10,2
12629000000000,Klamath-Trinity Joint Unified,7,3,112,6,0
12629000000000,Klamath-Trinity Joint Unified,9,3,22,4,2
12629300000000,Loleta Union Elementary,5,3,81,2,0
12629300000000,Loleta Union Elementary,7,16,121,20,0
12629300000000,Loleta Union Elementary,9,3,26,4,0
12630300000000,South Bay Union Elementary,1,2,50,4,0
12630300000000,South Bay Union Elementary,3,1,7,2,2
12630300000000,South Bay Union Elementary,5,7,170,12,2
12630300000000,South Bay Union Elementary,6,2,7,4,0
12630300000000,South Bay Union Elementary,7,28,585,70,14
12630300000000,South Bay Union Elementary,9,6,89,10,0
12630400000000,Southern Humboldt Joint Unified,1,7,19,8,6
12630400000000,Southern Humboldt Joint Unified,2,0,8,2,2
12630400000000,Southern Humboldt Joint Unified,5,5,104,10,0
12630400000000,Southern Humboldt Joint Unified,6,1,9,2,0
12630400000000,Southern Humboldt Joint Unified,7,41,609,84,28
12753700000000,Ferndale Unified,1,0,14,2,0
12753700000000,Ferndale Unified,5,7,112,12,6
12753700000000,Ferndale Unified,7,39,388,70,30
12753700000000,Ferndale Unified,9,1,4,2,0
12753800000000,Mattole Unified,1,15,41,20,0
12753800000000,Mattole Unified,2,2,3,2,0
12753800000000,Mattole Unified,3,1,2,2,0
12753800000000,Mattole Unified,5,18,81,28,0
12753800000000,Mattole Unified,6,3,9,6,2
12753800000000,Mattole Unified,7,68,530,116,8
12753800000000,Mattole Unified,9,9,53,14,0
12755200000000,Eureka City Schools,1,14,198,28,6
12755200000000,Eureka City Schools,2,32,423,58,24
12755200000000,Eureka City Schools,3,6,60,12,4
12755200000000,Eureka City Schools,4,3,28,6,2
12755200000000,Eureka City Schools,5,46,740,82,6
12755200000000,Eureka City Schools,6,11,98,20,4
12755200000000,Eureka City Schools,7,159,1880,292,70
12755200000000,Eureka City Schools,9,11,307,16,2
13101300000000,Imperial County Office of Education,5,59,548,70,0
13101300000000,Imperial County Office of Education,6,1,4,1,0
13101300000000,Imperial County Office of Education,7,4,22,2,0
13630800000000,Brawley Union High,2,3,9,6,2
13630800000000,Brawley Union High,5,384,1677,710,194
13630800000000,Brawley Union High,6,5,20,10,2
13630800000000,Brawley Union High,7,49,155,96,58
13630800000000,Brawley Union High,9,1,6,2,0
13631000000000,Calexico Unified,0,1,4,2,0
13631000000000,Calexico Unified,2,2,31,4,4
13631000000000,Calexico Unified,5,750,9192,1440,324
13631000000000,Calexico Unified,7,2,34,4,2
13631100000000,Calipatria Unified,2,1,2,1,1
13631100000000,Calipatria Unified,5,63,1005,128,46
13631100000000,Calipatria Unified,6,3,27,4,0
13631100000000,Calipatria Unified,7,8,96,18,6
13631100000000,Calipatria Unified,9,2,11,4,2
13631200000000,Central Union High,1,4,7,10,2
13631200000000,Central Union High,2,13,51,26,20
13631200000000,Central Union High,3,2,3,4,2
13631200000000,Central Union High,5,802,3822,1626,436
13631200000000,Central Union High,6,12,42,26,4
13631200000000,Central Union High,7,55,187,106,54
13631200000000,Central Union High,9,3,7,6,0
13631200000000,El Centro Elementary,1,0,8,10,2
13631200000000,El Centro Elementary,2,0,24,26,20
13631200000000,El Centro Elementary,3,0,2,2,1
13631200000000,El Centro Elementary,5,0,5829,1626,436
13631200000000,El Centro Elementary,6,0,78,26,4
13631200000000,El Centro Elementary,7,0,235,106,54
13631200000000,El Centro Elementary,9,0,26,6,0
13631500000000,Holtville Unified,5,108,1382,206,106
13631500000000,Holtville Unified,7,21,177,38,22
13631500000000,Holtville Unified,9,2,17,4,2
13631600000000,Imperial Unified,2,8,31,14,12
13631600000000,Imperial Unified,4,2,37,4,4
13631600000000,Imperial Unified,5,201,3324,414,160
13631600000000,Imperial Unified,6,5,52,12,2
13631600000000,Imperial Unified,7,38,556,70,22
13631600000000,Imperial Unified,9,1,25,2,2
13632100000000,Mulberry Elementary,2,0,1,1,0
13632100000000,Mulberry Elementary,5,0,39,54,2
13632100000000,Mulberry Elementary,7,0,27,2,0
13632100000000,Mulberry Elementary,9,0,3,4,0
13632100000000,San Pasqual Valley Unified,1,23,319,20,0
13632100000000,San Pasqual Valley Unified,2,1,1,1,0
13632100000000,San Pasqual Valley Unified,5,29,346,54,2
13632100000000,San Pasqual Valley Unified,7,2,20,2,0
13632100000000,San Pasqual Valley Unified,9,2,34,4,0
14101400000000,Inyo County Office of Education,0,9,13,6,0
14101400000000,Inyo County Office of Education,1,1,1,3,0
14101400000000,Inyo County Office of Education,2,4,10,10,0
14101400000000,Inyo County Office of Education,3,2,3,2,0
14101400000000,Inyo County Office of Education,4,2,3,6,0
14101400000000,Inyo County Office of Education,5,813,1619,1454,90
14101400000000,Inyo County Office of Education,6,157,318,248,28
14101400000000,Inyo County Office of Education,7,16,34,28,0
14101400000000,Inyo County Office of Education,9,4,13,10,0
14632500000000,Big Pine Unified,1,2,78,4,4
14632500000000,Big Pine Unified,5,1,39,2,2
14632500000000,Big Pine Unified,7,3,42,6,6
14632700000000,Death Valley Unified,1,2,3,4,0
14632700000000,Death Valley Unified,7,4,22,4,0
14632900000000,Lone Pine Unified,1,8,48,14,12
14632900000000,Lone Pine Unified,2,1,6,1,1
14632900000000,Lone Pine Unified,5,13,164,22,22
14632900000000,Lone Pine Unified,7,15,103,26,26
14632900000000,Lone Pine Unified,9,1,18,2,2
14633000000000,Owens Valley Unified,5,1,26,2,0
14633000000000,Owens Valley Unified,6,1,1,1,0
14633000000000,Owens Valley Unified,7,3,34,2,0
14766900000000,Bishop Unified,0,8,39,16,4
14766900000000,Bishop Unified,1,17,291,30,4
14766900000000,Bishop Unified,2,4,29,8,0
14766900000000,Bishop Unified,5,57,710,108,38
14766900000000,Bishop Unified,6,0,5,2,0
14766900000000,Bishop Unified,7,69,758,140,66
14766900000000,Bishop Unified,9,7,98,10,4
15101600000000,Kern County Office of Education,0,1,19,2,2
15101600000000,Kern County Office of Education,1,3,27,6,0
15101600000000,Kern County Office of Education,2,7,46,8,2
15101600000000,Kern County Office of Education,4,5,35,12,8
15101600000000,Kern County Office of Education,5,479,2811,562,102
15101600000000,Kern County Office of Education,6,65,243,52,2
15101600000000,Kern County Office of Education,7,120,1243,178,18
15101600000000,Kern County Office of Education,9,3,40,8,2
15634100000000,Delano Joint Union High,2,4,34,8,4
15634100000000,Delano Joint Union High,4,119,449,238,158
15634100000000,Delano Joint Union High,5,815,3621,1678,616
15634100000000,Delano Joint Union High,6,3,19,4,2
15634100000000,Delano Joint Union High,7,15,64,30,18
15635300000000,Kern High,0,17,397,26,4
15635300000000,Kern High,1,59,248,94,24
15635300000000,Kern High,2,267,1020,506,342
15635300000000,Kern High,3,14,57,24,8
15635300000000,Kern High,4,121,516,242,182
15635300000000,Kern High,5,5943,24408,10428,3124
15635300000000,Kern High,6,566,2265,962,268
15635300000000,Kern High,7,2241,8700,4006,1672
15635300000000,Kern High,9,144,459,256,92
15636300000000,Maricopa Unified,1,1,15,2,0
15636300000000,Maricopa Unified,2,4,43,8,0
15636300000000,Maricopa Unified,5,43,671,76,2
15636300000000,Maricopa Unified,6,6,157,10,0
15636300000000,Maricopa Unified,7,70,1039,128,10
15636300000000,Maricopa Unified,9,13,166,28,0
15636800000000,Mojave Unified,2,1,9,4,2
15636800000000,Mojave Unified,3,1,11,2,2
15636800000000,Mojave Unified,4,3,12,6,2
15636800000000,Mojave Unified,5,58,1141,98,18
15636800000000,Mojave Unified,6,42,827,58,10
15636800000000,Mojave Unified,7,45,572,82,24
15636800000000,Mojave Unified,9,12,121,22,4
15636900000000,Muroc Joint Unified,2,3,24,6,2
15636900000000,Muroc Joint Unified,4,11,62,22,14
15636900000000,Muroc Joint Unified,5,32,526,58,18
15636900000000,Muroc Joint Unified,6,12,125,20,14
15636900000000,Muroc Joint Unified,7,56,957,110,44
15636900000000,Muroc Joint Unified,9,15,204,30,12
15636900000000,Norris Elementary,2,0,107,6,2
15636900000000,Norris Elementary,4,0,112,22,14
15636900000000,Norris Elementary,5,0,1169,58,18
15636900000000,Norris Elementary,6,0,43,20,14
15636900000000,Norris Elementary,7,0,2312,110,44
15636900000000,Norris Elementary,9,0,203,30,12
15637800000000,South Fork Union,1,0,8,6,0
15637800000000,South Fork Union,5,0,41,230,4
15637800000000,South Fork Union,6,0,1,24,0
15637800000000,South Fork Union,7,0,183,102,4
15637800000000,Southern Kern Unified,0,3,39,2,0
15637800000000,Southern Kern Unified,1,3,30,6,0
15637800000000,Southern Kern Unified,2,2,23,4,0
15637800000000,Southern Kern Unified,4,3,31,6,2
15637800000000,Southern Kern Unified,5,124,1709,230,4
15637800000000,Southern Kern Unified,6,24,311,48,0
15637800000000,Southern Kern Unified,7,52,1009,102,4
15638200000000,Taft Union High,1,9,21,14,2
15638200000000,Taft Union High,2,1,4,2,0
15638200000000,Taft Union High,3,5,12,10,2
15638200000000,Taft Union High,5,106,425,192,42
15638200000000,Taft Union High,6,4,10,8,2
15638200000000,Taft Union High,7,123,553,206,66
15638200000000,Taft Union High,9,6,21,12,2
15638300000000,Tehachapi Unified,1,2,20,4,0
15638300000000,Tehachapi Unified,2,3,42,6,6
15638300000000,Tehachapi Unified,4,2,14,4,2
15638300000000,Tehachapi Unified,5,102,1372,142,26
15638300000000,Tehachapi Unified,6,5,69,4,0
15638300000000,Tehachapi Unified,7,236,2645,386,114
15638300000000,Tehachapi Unified,9,4,67,8,0
15638300000000,Vineland Elementary,4,0,2,2,1
15638300000000,Vineland Elementary,5,0,777,142,26
15638300000000,Vineland Elementary,7,0,11,386,114
15638300000000,Vineland Elementary,9,0,5,8,0
15638600000000,Wasco Union High,0,1,1,1,0
15638600000000,Wasco Union High,5,381,1689,698,230
15638600000000,Wasco Union High,6,11,34,20,0
15638600000000,Wasco Union High,7,16,95,30,10
15737400000000,Sierra Sands Unified,1,5,68,8,0
15737400000000,Sierra Sands Unified,2,5,121,8,0
15737400000000,Sierra Sands Unified,3,5,45,6,0
15737400000000,Sierra Sands Unified,4,6,91,12,10
15737400000000,Sierra Sands Unified,5,108,1340,200,38
15737400000000,Sierra Sands Unified,6,17,276,28,2
15737400000000,Sierra Sands Unified,7,224,2927,400,130
15737400000000,Sierra Sands Unified,9,6,95,12,4
15739100000000,McFarland Unified,2,1,12,2,2
15739100000000,McFarland Unified,4,1,7,2,2
15739100000000,McFarland Unified,5,179,3477,364,166
15739100000000,McFarland Unified,7,3,30,8,2
15751700000000,El Tejon Unified,0,1,19,2,0
15751700000000,El Tejon Unified,1,1,15,2,0
15751700000000,El Tejon Unified,2,2,4,4,0
15751700000000,El Tejon Unified,5,16,261,30,8
15751700000000,El Tejon Unified,7,47,421,92,26
15751700000000,El Tejon Unified,9,2,37,4,2
16101700000000,Kings County Office of Education,5,38,253,10,0
16101700000000,Kings County Office of Education,6,7,32,6,0
16101700000000,Kings County Office of Education,7,7,75,4,0
16638800000000,Armona Union Elementary,0,1,10,2,0
16638800000000,Armona Union Elementary,1,2,22,2,0
16638800000000,Armona Union Elementary,2,0,16,2,0
16638800000000,Armona Union Elementary,4,1,6,2,0
16638800000000,Armona Union Elementary,5,38,1076,90,0
16638800000000,Armona Union Elementary,6,3,47,6,0
16638800000000,Armona Union Elementary,7,51,394,86,2
16638800000000,Armona Union Elementary,9,2,36,2,0
16638800000000,Central Union Elementary,0,0,68,2,0
16638800000000,Central Union Elementary,1,0,137,2,0
16638800000000,Central Union Elementary,2,0,19,2,0
16638800000000,Central Union Elementary,4,0,62,2,0
16638800000000,Central Union Elementary,5,0,617,90,0
16638800000000,Central Union Elementary,6,0,119,6,0
16638800000000,Central Union Elementary,7,0,584,86,2
16638800000000,Central Union Elementary,9,0,86,2,0
16638900000000,Corcoran Joint Unified,0,1,4,2,0
16638900000000,Corcoran Joint Unified,2,1,9,2,0
16638900000000,Corcoran Joint Unified,3,1,1,1,0
16638900000000,Corcoran Joint Unified,4,2,9,4,4
16638900000000,Corcoran Joint Unified,5,176,2979,242,94
16638900000000,Corcoran Joint Unified,6,6,102,8,0
16638900000000,Corcoran Joint Unified,7,19,192,32,14
16639300000000,Hanford Joint Union High,1,5,23,10,4
16639300000000,Hanford Joint Union High,2,15,61,30,16
16639300000000,Hanford Joint Union High,3,2,5,6,2
16639300000000,Hanford Joint Union High,4,18,60,36,30
16639300000000,Hanford Joint Union High,5,540,2364,962,302
16639300000000,Hanford Joint Union High,6,50,201,84,34
16639300000000,Hanford Joint Union High,7,255,1021,476,220
16639300000000,Hanford Joint Union High,9,5,37,10,2
16639300000000,Island Union Elementary,5,0,150,962,302
16639300000000,Island Union Elementary,6,0,3,42,17
16639300000000,Island Union Elementary,7,0,204,476,220
16639300000000,Island Union Elementary,9,0,18,10,2
16639600000000,Kit Carson Union Elementary,5,58,405,8,0
16639600000000,Kit Carson Union Elementary,7,12,183,2,0
16639800000000,Lemoore Union High,1,14,81,22,6
16639800000000,Lemoore Union High,2,9,36,18,12
16639800000000,Lemoore Union High,3,1,12,2,2
16639800000000,Lemoore Union High,4,36,122,72,38
16639800000000,Lemoore Union High,5,304,1227,574,204
16639800000000,Lemoore Union High,6,33,135,58,20
16639800000000,Lemoore Union High,7,163,633,300,150
16639800000000,Lemoore Union High,9,5,29,8,4
16739300000000,Reef-Sunset Unified,2,1,7,2,0
16739300000000,Reef-Sunset Unified,5,129,2534,248,6
16739300000000,Reef-Sunset Unified,7,3,65,6,2
17101700000000,Lake County Office of Education,5,2,9,1,0
17640100000000,Kelseyville Unified,2,3,14,6,2
17640100000000,Kelseyville Unified,3,1,2,2,0
17640100000000,Kelseyville Unified,4,1,7,2,2
17640100000000,Kelseyville Unified,5,50,731,98,14
17640100000000,Kelseyville Unified,6,1,17,2,2
17640100000000,Kelseyville Unified,7,68,783,122,22
17640100000000,Kelseyville Unified,9,7,61,12,2
17640200000000,Konocti Unified,1,8,109,14,0
17640200000000,Konocti Unified,2,3,12,4,4
17640200000000,Konocti Unified,5,65,1269,102,34
17640200000000,Konocti Unified,6,9,108,12,4
17640200000000,Konocti Unified,7,92,1509,142,24
17640200000000,Konocti Unified,9,13,205,18,4
17640300000000,Lakeport Unified,1,4,153,10,0
17640300000000,Lakeport Unified,2,1,17,2,2
17640300000000,Lakeport Unified,4,1,18,2,2
17640300000000,Lakeport Unified,5,25,451,54,16
17640300000000,Lakeport Unified,6,1,16,2,0
17640300000000,Lakeport Unified,7,64,833,142,46
17640300000000,Lakeport Unified,9,2,64,10,4
17640600000000,Middletown Unified,1,2,21,4,0
17640600000000,Middletown Unified,3,1,6,2,2
17640600000000,Middletown Unified,4,1,13,2,2
17640600000000,Middletown Unified,5,33,375,62,32
17640600000000,Middletown Unified,7,79,1123,164,74
17640600000000,Middletown Unified,9,6,82,8,2
17640600000000,Upper Lake Union Elementary,1,0,65,4,0
17640600000000,Upper Lake Union Elementary,3,0,1,1,1
17640600000000,Upper Lake Union Elementary,4,0,1,1,1
17640600000000,Upper Lake Union Elementary,5,0,146,62,32
17640600000000,Upper Lake Union Elementary,7,0,279,164,74
17640600000000,Upper Lake Union Elementary,9,0,9,8,2
17640700000000,Upper Lake Union High,1,6,24,8,0
17640700000000,Upper Lake Union High,2,1,3,1,0
17640700000000,Upper Lake Union High,4,1,1,1,0
17640700000000,Upper Lake Union High,5,18,76,30,6
17640700000000,Upper Lake Union High,6,0,4,2,0
17640700000000,Upper Lake Union High,7,33,150,62,14
17640700000000,Upper Lake Union High,9,3,24,6,0
18101800000000,Lassen County Office of Education,7,3,19,6,4
18640900000000,Big Valley Joint Unified,5,2,24,4,0
18640900000000,Big Valley Joint Unified,7,18,134,34,4
18641400000000,Lassen Union High,1,17,65,28,2
18641400000000,Lassen Union High,2,3,8,4,0
18641400000000,Lassen Union High,3,3,18,8,2
18641400000000,Lassen Union High,4,3,10,6,0
18641400000000,Lassen Union High,5,38,130,74,14
18641400000000,Lassen Union High,6,1,15,2,0
18641400000000,Lassen Union High,7,154,591,284,62
18641400000000,Lassen Union High,9,1,1,1,0
18641600000000,Ravendale-Termo Elementary,1,3,33,4,0
18641600000000,Ravendale-Termo Elementary,5,9,105,14,0
18641600000000,Ravendale-Termo Elementary,6,1,11,2,2
18641600000000,Ravendale-Termo Elementary,7,51,508,110,10
18642000000000,Susanville Elementary,1,0,49,8,0
18642000000000,Susanville Elementary,5,0,215,16,0
18642000000000,Susanville Elementary,7,0,592,72,2
18642000000000,Susanville Elementary,9,0,89,8,0
18642000000000,Westwood Unified,1,3,18,8,0
18642000000000,Westwood Unified,5,10,60,16,0
18642000000000,Westwood Unified,7,43,291,72,2
18642000000000,Westwood Unified,9,4,12,8,0
18750400000000,Fort Sage Unified,2,1,4,2,0
18750400000000,Fort Sage Unified,5,8,48,12,0
18750400000000,Fort Sage Unified,6,2,6,4,0
18750400000000,Fort Sage Unified,7,28,226,46,0
19102000000000,Los Angeles County Office of Education,0,1,24,2,2
19102000000000,Los Angeles County Office of Education,1,12,31,22,4
19102000000000,Los Angeles County Office of Education,2,39,175,58,48
19102000000000,Los Angeles County Office of Education,4,21,83,38,34
19102000000000,Los Angeles County Office of Education,5,966,5139,1244,308
19102000000000,Los Angeles County Office of Education,6,317,1314,352,32
19102000000000,Los Angeles County Office of Education,7,155,761,218,154
19102000000000,Los Angeles County Office of Education,9,23,149,46,32
19642100000000,ABC Unified,1,3,59,6,0
19642100000000,ABC Unified,2,437,5089,846,632
19642100000000,ABC Unified,3,10,159,18,10
19642100000000,ABC Unified,4,223,2437,422,262
19642100000000,ABC Unified,5,742,9436,1330,424
